smiles,electronic_energy (Hartree),HOMO_LUMO_gap (eV),dipole_moment (Debye),crystal_density (g/cc),heat_of_formation (kcal/mol)
O=CCc1cn(O)c([N+](=O)[O-])n1,0.6261878578912788,-0.5310638572680043,-0.9289632915577914,-0.5795220868276004,0.31682427853923306
O=[N+]([O-])c1cncc([N+](=O)[O-])n1,0.5218249637339964,0.6688938867441776,-0.6059821659836612,1.4993222523446998,0.8675632503512388
Cn1ccc([N+](=O)[O-])c1[N+](=O)[O-],0.6264868902550264,0.09617868192458215,1.3613922357204498,-0.12759940439884207,0.6029315212295183
CC1(c2n[nH]c([N+](=O)[O-])n2)CO1,0.7662646867544759,0.10793947953444341,-0.5346092150042121,-1.031444769256362,0.6256690732350894
Nc1ncc(C=O)nc1[N+](=O)[O-],0.7743804819503133,-0.20104874857917762,-0.4119168895834841,-0.007086689084505633,0.419842077236034
Cn1nc(N)cc([N+](=O)[O-])c1=O,0.7660153584311559,-1.2498980626949632,0.9580980179023166,-0.1878557620560103,0.40392579083213426
O=c1[nH][nH]c2oc([N+](=O)[O-])cc12,0.6346142687564341,-0.22065007792894561,-0.07668628868554547,2.101885828916382,0.336453669766061
N=c1ncc(C=O)c([N+](=O)[O-])[nH]1,0.774599299287781,-1.9031569117517886,-2.01106613588843,-0.17279167264171658,0.6460389994125575
CNc1n[nH]c(=O)cc1[N+](=O)[O-],0.7660026931607162,-2.201097117868267,-0.44244179180168464,-0.8958679645277352,0.42468162958951344
O=Cc1ncn(C=O)c1[N+](=O)[O-],0.6344018698067834,-0.4376902520018351,-0.7939720977675946,0.6406691557300545,0.17899090709261725
NC(=O)Cc1cnc([N+](=O)[O-])o1,0.6256909417047614,0.47216781763377513,1.5240929281261975,0.3544514568585037,-0.1954068758394842
N=CN(O)c1cc[nH]c1[N+](=O)[O-],0.7663649918851337,-1.0431931350064974,0.4752316035250878,-0.1577275832274262,0.7467934729785286
O=[N+]([O-])c1nc(O)cn1N1CC1,0.7665464549677504,-0.3706893444062631,0.34068494714583586,-0.45900937151326393,0.8860244737686062
N=C(CO)n1ccc([N+](=O)[O-])n1,0.7661373367367749,1.3068280601275477,-0.1316113554600421,-0.9862525010134876,0.5385779910119155
O=CCCn1nncc1[N+](=O)[O-],0.7662784763367473,0.5879938547005882,-0.30601819968733257,-1.618944256413754,0.6952689285255372
CNc1onc([N+](=O)[O-])c1OC,0.6177273259617925,-0.8632172927949877,0.9809669980431365,-1.377918825785081,0.24676550018078294
O=[N+]([O-])c1c[nH]c2cc(O)oc12,0.7476906346565667,-0.7780406070750854,0.41966442715700464,2.312783080716471,0.07398096507789702
CCc1nnc([N+](=O)[O-])c(=O)o1,0.6260166088958068,0.44080569067414593,0.5237849674093775,-1.106765216327824,0.1574110928267793
C=Cn1c(=N)cc([N+](=O)[O-])n1O,0.7668587814543176,-1.6561801619447067,-0.8654438348383647,-1.6038801669994602,1.2506179911570212
NCc1c(O)[nH]c(O)c1[N+](=O)[O-],0.6170527558018574,-0.9990010470179282,-0.0012631079619336413,0.6858614239729289,-0.39519486146641775
O=Cc1[nH]c([N+](=O)[O-])c2c1CO2,0.7480901401272524,-0.3350505637703204,0.350711735414921,-0.007086689084505633,0.47764552366487584
CCc1c([N+](=O)[O-])on(O)c1=N,0.6180544449478392,-0.702130004320528,-0.6773551169631105,-1.3477906469564969,0.5563612598970067
O=c1ncccc(O)c1[N+](=O)[O-],0.7476540532337647,-0.3307739100940081,0.8237983267513667,0.21887465212987686,0.10284096801340858
CC(=O)Cc1nnc([N+](=O)[O-])o1,0.6260002495587477,-0.1162284506656337,-0.24294328037885052,-1.1820856633992827,0.13122118774146324
CCn1c([N+](=O)[O-])nncc1=O,0.7661775501173189,0.11542362346799116,-0.8714697864089479,-1.6641365246566284,0.6114946084756531
Nc1coc2nc([N+](=O)[O-])[nH]c12,0.7746913975772757,-0.9587292248993136,1.4176509147277803,1.6348990570733302,0.6617675445613653
CC(O)c1cc([N+](=O)[O-])n(O)n1,0.6177899239462524,0.42975766867700377,-0.44713413113943373,-1.1519574845706986,0.277940978595761
CNc1c(OC)noc1[N+](=O)[O-],0.6176193009800297,-0.644395179690301,0.9411562032407588,-1.6038801669994602,0.1663809527922799
N=Cn1ncc([N+](=O)[O-])c1CO,0.7661211750188694,0.8431675240539367,0.5280821623818427,-0.5945861762418941,0.5376497148061835
CC(=O)c1c(N)n[nH]c1[N+](=O)[O-],0.7659216135506367,-1.4348633341955044,-1.4317844963818696,-0.9862525010134876,0.3620907811558288
NCc1nc(=O)[nH]cc1[N+](=O)[O-],0.7658540673237104,0.04664077684062316,-1.758321921243557,-0.17279167264171658,0.24401196177276885
Nn1c([N+](=O)[O-])cccc1=NO,0.7666531664879204,-2.0546217294545435,-0.696173867359768,-1.031444769256362,1.0530098901030989
NNc1[nH]ccc(=O)c1[N+](=O)[O-],0.7660659976336522,-0.01251959901504208,2.804459457738157,2.101885828916382,0.4096518991124363
O=[N+]([O-])c1[nH]cc2cc(O)oc12,0.7476649469896434,-0.7317101922483601,-0.25326642692189894,1.7855399512162473,0.06336315409547894
CC(=O)Nc1cnoc1[N+](=O)[O-],0.6259104168317,-0.17289411187678264,-0.245363539616216,-0.7000348021419368,0.07643203146381868
O=C1NC(=CNO)C=C1[N+](=O)[O-],0.6261687050663179,-1.0670711180325783,2.478465356378735,1.7554117723876632,0.1836635783304594
N=c1cc(CN)onc1[N+](=O)[O-],0.7665820454716499,0.7932732311636164,1.6084562501143629,-1.2574061104707446,0.9285582981166424
CNc1c([N+](=O)[O-])ocnc1=O,0.6258032733725215,-0.7317101922483601,-1.6618573030685644,-0.17279167264171658,-0.030455323101820274
NC1c2noc([N+](=O)[O-])c2C1O,0.6266347369079379,0.528120703232205,0.8517547905952204,0.33938736744421333,0.6793839323308194
O=[N+]([O-])c1[nH]nc2occ(O)c12,0.6346118973265825,-1.330441706932193,-1.8060356033516178,1.4993222523446998,0.3770162109356326
N=C(N)c1cc([N+](=O)[O-])c(N)o1,0.7658851930462889,-0.21423509741447594,-0.8924618308146682,-0.24811211971317518,0.26300511874622984
O=[N+]([O-])c1ccn2nnncc12,0.9238470218923667,0.04200773535795069,-0.7799444728000073,-0.17279167264171658,1.7460150129958338
N=c1c([N+](=O)[O-])c[nH]c(O)c1N,0.7659175051895764,-0.9401970589686237,0.3953630486920296,0.44483599334425605,0.33162454748230896
COc1n[nH]c(C#N)c1[N+](=O)[O-],0.774788506218114,0.43902375164234875,0.828293093906474,-0.20291985147030067,0.7584542909336793
O=[N+]([O-])c1nnc2c(n1)C(O)C2,0.7751657901206862,0.009576444979242205,0.7576610386119327,0.3544514568585037,1.085760309046903
O=[N+]([O-])c1nccc2c1OCO2,0.7476029997368273,0.28577699490779696,0.7755413211410404,0.6707973345586385,0.040531731462361865
CNc1cc([N+](=O)[O-])n[nH]c1=O,0.7659067180068847,-0.6183788698260634,0.06680050895826098,-1.0163806798420716,0.331530676854763
Cn1c([N+](=O)[O-])nc2c1OCO2,0.6261358395893984,-0.6850233896152758,1.2598895268880843,0.7461177816300971,0.2506559161890756
N#CCc1nc(N)oc1[N+](=O)[O-],0.7745559345875095,0.07871567941297034,0.434185982581197,0.0832978474012467,0.4919242891215854
O=[N+]([O-])c1onc2nccnc12,0.7835866337719528,-0.4519457642562121,0.06349117489900606,0.8816945863587273,1.2180553134683088
Cc1oc(C=NO)nc1[N+](=O)[O-],0.6261131536162723,0.3477884732143363,0.3174702156853919,-0.293304387956053,0.23857789544483188
N=C1CN2OC([N+](=O)[O-])=CC2=N1,0.7751569149033122,-1.4195386585220493,-2.1823118251934477,-0.1878557620560103,1.1194702944056212
N=CCOc1nc[nH]c1[N+](=O)[O-],0.7660879644142133,0.3296126950900054,0.871166257539804,-0.6699066233133527,0.47812530687233284
CON=c1ccc([N+](=O)[O-])no1,0.6267061684685928,-1.4234589243920026,-0.06315259417456337,-1.1519574845706986,0.8284296287343108
C#Cc1nc([N+](=O)[O-])nn1N=C,0.9241538616242727,0.701681564929245,0.7210113987318278,-0.8506756962848574,1.9471693377570471
CN1Cc2c1nn(O)c2[N+](=O)[O-],0.7670757171751242,-1.4084906365249072,-0.6373467499780904,-1.4381751834422491,1.4282525086831135
CNc1cc(=O)[nH]c([N+](=O)[O-])n1,0.7657248385124789,-1.3610910582791038,0.018000179845668412,-0.8657397856991511,0.137447939368677
Cn1ccc([N+](=O)[O-])nc1=NO,0.7663828700665504,-2.2164217935417225,0.858027707394106,-0.8808038751134415,0.7870326819865532
O=C1N=NC=C([N+](=O)[O-])C1=CO,0.6345347461029773,-1.3090584385506279,-1.4589012784494941,1.1528481958159844,0.3134449359475794
C=COCc1nn[nH]c1[N+](=O)[O-],0.7664393609133612,-1.3518249753137588,-1.9650318173328267,-1.8900978658710108,0.851323631785792
O=[N+]([O-])c1ncc2[nH]c(O)cn12,0.7746261832563701,-0.22849060966885348,1.9913017470290415,3.096115730259658,0.5885171648663534
Nc1nc(CO)ncc1[N+](=O)[O-],0.7657382780265333,0.02703944749085402,-0.8613442120485416,-0.5493939079990163,0.15491830616194835
CCn1cc([N+](=O)[O-])c(=O)n1O,0.6177417098130924,0.30716026328936213,1.392164103166953,-0.7753552492133988,0.23346716127844205
CCc1nc([N+](=O)[O-])c(O)n1O,0.6174700695814738,0.2754417485233727,0.7216535083254144,0.06823375798695631,-0.027159421067985242
O=Cc1nc([N+](=O)[O-])c[nH]c1=O,0.6343040447965115,-0.6294268918232054,0.7097991773668899,1.7252835935590791,0.04501666144511213
O=[N+]([O-])c1nnc(C#CCO)o1,0.6351160534319727,0.37273561965949586,0.14721238729358496,-0.11253531498454834,0.7385119976150316
COc1[nH]c(O)c([N+](=O)[O-])c1N,0.6172075424159972,-1.2456214090186504,0.05282227703633393,-0.3384966561989275,-0.2474424937091147
O=[N+]([O-])c1c(O)ncn1N1CC1,0.7665204758125753,0.2836386680696396,0.5154869357384104,-0.24811211971317518,0.862035313395756
CN=c1cc(N)oc([N+](=O)[O-])n1,0.76614953971955,-1.4633743587042582,0.11441540497500036,-0.6849707127276464,0.5213057955434633
O=[N+]([O-])c1nn(O)c2cc[nH]c12,0.7751022012173243,-0.12585092143733878,0.16183272880909813,1.5746426994161618,1.060623841004047
Nc1[nH]cc(OC=O)c1[N+](=O)[O-],0.6256791720725597,-0.12620730924369777,1.0672072557664016,1.7102195041447887,-0.20989424269074042
C#Cc1c([N+](=O)[O-])c(O)cn1O,0.7483787946622703,-0.7452529288900185,0.0034786244214760477,0.21887465212987686,0.7139178931979964
N=c1on2c(c1[N+](=O)[O-])C(N)C2,0.7667558077592943,-0.5823837013837616,0.668358412057715,-0.35356074561322126,1.079909039929873
Nc1oc(CO)c([N+](=O)[O-])c1N,0.6172613724620518,-1.2046368112873167,0.11318057883348764,-0.44394528209897355,-0.19530257514221105
COc1c(O)[nH]c([N+](=O)[O-])c1N,0.617234600712911,-0.12014871653558823,0.786852328597299,0.29419509920133546,-0.26520490245475126
N=Cn1nc2c(c1[N+](=O)[O-])CO2,0.775352408240098,-0.45657880573888454,-0.4592354273262608,0.1134260262298308,1.3222621401140249
O=CC=Cc1nc([N+](=O)[O-])n[nH]1,0.77470109009101,0.2633245631071525,-0.2729248590947851,-0.36862483502751164,0.7190912077827502
C=Nn1c(=O)cc([N+](=O)[O-])n1C,0.7664820501795949,-1.2270892430879599,-0.8623814660074125,-1.649072435242338,0.917033071067947
CCOn1c(O)cnc1[N+](=O)[O-],0.6176915660700469,-0.00396629166241508,0.7151830193438866,-0.7452270703848147,0.2054415639211165
Nc1c([N+](=O)[O-])n(N)ccc1=O,0.7660565789636038,-1.0848905083505496,-1.3501871849506928,-0.1577275832274262,0.471575223083572
N=C(N)c1coc([N+](=O)[O-])c1N,0.7659692298858559,0.16638707977738953,1.0249268086809982,0.0832978474012467,0.35158770094041136
Cc1nc([N+](=O)[O-])nn1CC=O,0.7660623875551734,1.3271421650900348,0.4972115088440186,-1.5134956305137077,0.46082182119469867
CC(=O)n1oc([N+](=O)[O-])cc1=N,0.6261806624367158,-0.8817494587256781,-1.3884667953375947,-0.9561243221849034,0.33395045303150267
Nc1cc(CO)c([N+](=O)[O-])n1O,0.6175602114413411,-0.6846670018089162,0.7046623006181961,0.5352205298300083,0.03790335389107563
Cc1onc(C(=N)N)c1[N+](=O)[O-],0.7662019680811759,-0.7620031557889112,-0.6195652535403039,-1.3929829151993713,0.6234891886620781
Cn1nc([N+](=O)[O-])cc(O)c1=N,0.7660852647954096,-0.5506651866177729,0.2139917850266056,-0.8506756962848574,0.5144428096628827
CC(=O)c1cn(O)nc1[N+](=O)[O-],0.6262882978264314,0.7162934649899816,1.103412358235562,0.3092591886156292,0.3792899661361897
O=CC1=CN=C([N+](=O)[O-])C1=CO,0.7475668424894245,-0.6322779942740807,-0.31159961384697127,0.06823375798695631,0.04594493765084415
Nc1[nH]nc(CC=O)c1[N+](=O)[O-],0.765964009917052,0.3855655806884352,0.23300810760590562,0.1134260262298308,0.338341512386707
CC(=O)n1cc(N)nc1[N+](=O)[O-],0.7659357397912528,-0.7730511777860534,1.408513201280584,-0.9109320539420256,0.3304355195333938
Cc1coc2oc([N+](=O)[O-])nc12,0.747871606514428,-0.2979862319089406,0.6200026203560673,-0.24811211971317518,0.3141854708982195
N=c1c(CN)conc1[N+](=O)[O-],0.7665791955211327,-0.417376147039348,0.11268664837688229,-1.4381751834422491,0.9755353321685196
O=[N+]([O-])c1oc2n[nH]cc2c1O,0.6345447505726609,-0.36819462976174683,1.0668121114011175,2.7195134949023547,0.2774403352488493
O=C1C=Nn2cc([N+](=O)[O-])nc21,0.7834513422873809,-0.6814595115516814,0.46955140327412825,1.333617268787489,1.0496514076508998
N#Cc1oc(N)c(N)c1[N+](=O)[O-],0.7746742491751648,-1.2773399237846392,1.1905416907807163,0.26406692037275137,0.6197865139088774
NC(=O)Cc1oncc1[N+](=O)[O-],0.6258470707175848,-0.13440422878996464,-1.47757184970917,-0.21798394088459105,-0.011524746546723233
O=[N+]([O-])c1cc(O)c2ncon12,0.6349187278833135,-0.5517343500368509,0.33258448765751086,2.3881035277879294,0.6088245106254575
N#CC(=N)n1cnc([N+](=O)[O-])c1,0.9234860570972402,0.3962572148792184,0.34735300831000565,-0.293304387956053,1.3256101924964965
NCc1nc(=O)occ1[N+](=O)[O-],0.6258160960325023,0.11898750153158555,-1.1907958266041998,-0.11253531498454834,-0.04728945564172482
C#Cc1n[nH]c([N+](=O)[O-])nc1=O,0.7837219189044803,-0.5103933644991576,-0.2282735458176765,1.1829763746445685,1.2198179952522268
N=c1ncc(=O)[nH]cc1[N+](=O)[O-],0.774691863393854,-0.005035455081494327,-0.32468877094700843,0.33938736744421333,0.6983457990950984
O=C1N=Cc2ncc([N+](=O)[O-])n21,0.7832038278255841,-0.5980647648635763,-0.30419065699789327,1.092591838158816,0.8347085307101613
NC(=O)c1ccc([N+](=O)[O-])n1N,0.7659739593356868,-0.3717585078253412,0.4250976621796617,-0.21798394088459105,0.38008265143546655
Cc1ncn2onc([N+](=O)[O-])c12,0.7753354031118744,-1.1543861305906373,-1.1364634763776296,-0.35356074561322126,1.342027122247308
NC1COn2c1cnc2[N+](=O)[O-],0.766546077374009,0.5327537447148775,1.0835069608343728,-0.24811211971317518,0.8824469598521333
O=[N+]([O-])c1nc(C2CO2)[nH]c1O,0.6258875057138941,0.1956108798988626,0.3638008925149581,0.8816945863587273,-0.017459456221571874
C#CCOc1onnc1[N+](=O)[O-],0.6351356134935484,0.47216781763377513,-1.0923554866027865,-1.0163806798420716,0.7403372598173137
O=C1Nc2c([N+](=O)[O-])cnnc21,0.7835494538454266,-0.01679625269135442,-1.1625923975320438,1.2733609111303208,1.1293684305768539
NN(C=O)c1cc[nH]c1[N+](=O)[O-],0.7660894070340397,-0.7024863921268876,0.3529344224696444,-0.45900937151326393,0.48353851306081513
O=[N+]([O-])c1ccnc2onnc12,0.7834261945442189,0.3983955417173745,-0.5155928924249125,0.8214382287015591,1.0830589209875257
Cc1c(O)[nH]c([N+](=O)[O-])nc1=N,0.7659440772022145,-1.6308766276931876,0.08571804544623933,-0.35356074561322126,0.3517858722652305
Nn1c([N+](=O)[O-])nc2c1COC2,0.7664037266509345,-0.23668752921511918,-0.39700018979400764,-0.2782402985417593,0.7594242874183207
CC(O)Cc1nnoc1[N+](=O)[O-],0.617685958626545,0.41336382958447004,-0.14000817322232997,-2.010610581185347,0.20034125982445403
CNn1c([N+](=O)[O-])cnc1C=O,0.7662361173768139,-0.1996231973537394,-1.1173977607526693,-1.8599696870424267,0.6915453936328817
O=[N+]([O-])C1=CN2CCON=C2O1,0.6263804179951893,-1.1112632060211474,1.2261046836562894,0.520156440415718,0.4611242932167912
CC(N)c1[nH]oc(=O)c1[N+](=O)[O-],0.6174491339494278,0.6959793600274945,1.970457881760303,0.06823375798695631,-0.05644705686231723
COc1c(N)cnnc1[N+](=O)[O-],0.7662607421350005,0.37665588552944923,1.519005444423164,-0.3234325667846371,0.6435462127477265
O=Cc1cc(O)nc([N+](=O)[O-])n1,0.6342240386819095,0.48535416646907464,-0.6746878924974423,0.7461177816300971,-0.006382722171151391
NCCOc1nc([N+](=O)[O-])co1,0.6173368650963277,0.2936175266477037,0.49701393666137655,-1.618944256413754,-0.1442995341755859
NCCn1oc([N+](=O)[O-])cc1=O,0.6176196693985961,-0.5446065939096622,-0.4499989277877439,-1.5737519881708761,0.13594600932794196
Nn1cc2c(c1[N+](=O)[O-])C(=O)O2,0.6350573866571175,-0.6251502381468925,0.0483275098812267,1.228168642887443,0.7627619097310652
Cn1cc([N+](=O)[O-])nc(N)c1=O,0.7657070485538992,-0.4166633714266289,-0.043741127229979665,-0.5795220868276004,0.12914560386572535
Cc1c(N)nn(C=O)c1[N+](=O)[O-],0.7660193319877223,-0.3329122369321642,0.8578795282571244,-0.8205475174562733,0.4197273464690335
CC=COc1n[nH]nc1[N+](=O)[O-],0.7663708936400199,-0.17075578503862648,0.41561419741284233,-0.9561243221849034,0.7576303154252205
Nc1cn2cc([N+](=O)[O-])nc2o1,0.7746568043443226,0.24407962156374352,2.6560827485739598,2.568872600759434,0.6016590527227844
N#Cc1cc(N)c([N+](=O)[O-])nn1,0.9235111194406966,-0.24488444876138607,0.9768673752533134,0.05316966857266259,1.3472525871806986
N#CCc1c([N+](=O)[O-])ncn1O,0.7749657515433519,1.1428896692022117,-0.3361479575402488,-0.022150778498796014,0.9209756374248763
O=c1c([N+](=O)[O-])c2n(n1O)CC2,0.6265904984486907,0.23909019227471207,0.8641524450560101,0.5954768874871765,0.647749530847839
O=[N+]([O-])c1cc(O)nc2c1OC2,0.7478025809669759,-0.8172432657746219,0.14034675394677265,0.5050923510014242,0.21603851476407993
CC=Cn1oc([N+](=O)[O-])nc1=N,0.7665927620760724,-1.9804930657317834,-0.9739109631088632,-2.3420205482997694,1.0015062057895618
O=[N+]([O-])c1nncc2nccn12,0.9235622922149092,-0.3240025417731783,-0.4923287679188083,0.14355420505841493,1.4776806091209127
N=CN=c1cc([N+](=O)[O-])ocn1,0.7748055169925995,-0.8037005291329641,-1.143082144496139,-0.293304387956053,0.811647646543043
C=Cn1c([N+](=O)[O-])c(N)oc1=O,0.6257091374883903,-0.6672039992973043,-0.6545355298679508,0.8063741392872653,-0.1446332964068603
N#Cc1nc(=N)c([N+](=O)[O-])co1,0.7834637908825342,0.3399479414744296,-1.2740231085421734,0.47496417217284015,1.0322957716246288
O=c1ccnnc([N+](=O)[O-])c1O,0.6348500460520332,-0.9498195297403282,0.020568618220015527,0.6858614239729289,0.5897792033033599
Cc1cc([N+](=O)[O-])noc1=NN,0.7666065375426899,-1.6700792863927247,-0.013561976331402591,-1.649072435242338,1.002465772204476
N=c1nncc([N+](=O)[O-])cc1O,0.7750588054626145,-1.4744223807014005,-1.0805999417355832,-0.5493939079990163,1.0946050081756757
Nn1ccc(O)c([N+](=O)[O-])c1=O,0.6257208365423219,0.04877910367877933,0.3167293200004841,0.8365023181158495,-0.10390387412165145
O=CC#Cc1n[nH]c([N+](=O)[O-])n1,0.7836628484219242,-0.046020052812827485,-1.4073843318255732,0.21887465212987686,1.1854822057098688
N=CCOn1cc([N+](=O)[O-])cn1,0.7666377020833168,1.5238682342004373,0.9694584184042357,-1.1971497528135764,1.0118528349590696
C=CCN=c1nc([N+](=O)[O-])o[nH]1,0.7667035671358664,-0.9369895687113888,-1.1111742369994442,-2.251636011814017,1.0924668438815737
C#CCOn1ncnc1[N+](=O)[O-],0.7756433770365688,1.1717570815173257,-0.370476124274309,-1.061572948084946,1.5508579783278331
C#Cc1cc([N+](=O)[O-])nc(=O)o1,0.7565830801864717,-0.4526585398689306,0.8359984090295148,0.42977190392996567,0.5373368127143637
O=C(O)Cc1cc([N+](=O)[O-])n[nH]1,0.6256069789723783,1.3955686239110439,1.6671351883590588,1.1076559275731064,-0.26236792348891846
N#CC(=O)c1c[nH]c([N+](=O)[O-])n1,0.783166837754603,0.7348256309206714,0.8540268706956042,0.550284619244302,0.7511949624034603
O=CC=Nn1ccnc1[N+](=O)[O-],0.774984885312181,-0.04851476745734379,-0.04902618311565511,-0.7904193386276892,0.9898140976252293
Nc1noc(CCO)c1[N+](=O)[O-],0.6174181500891702,-0.19784125832194221,-1.7887480373704363,-1.031444769256362,-0.05038718635074067
CNC(=O)c1ncc([N+](=O)[O-])o1,0.6257007972542973,0.13039191133508782,0.4675262884020469,-0.5945861762418941,-0.14907650611070128
NN=c1oc(O)ccc1[N+](=O)[O-],0.6260955648057602,-1.2759143725592015,1.0675530070860253,1.529450431173284,0.18425809230491702
Nc1ccc2oc([N+](=O)[O-])nn12,0.7750032871843554,-2.3261892379004245,0.22219103060625184,0.24900283095846099,0.9886146396065868
NN=Cc1cc(N)c([N+](=O)[O-])o1,0.766204372682813,-0.6989225140632932,1.0962997596604471,0.26406692037275137,0.5381712182925498
O=CN(O)c1ccc([N+](=O)[O-])[nH]1,0.6260424779488819,-0.40917922749308117,-0.4770663168097079,0.1134260262298308,0.14979714192583118
COc1nc([N+](=O)[O-])c(OC)[nH]1,0.6172923937287922,0.14393464797674513,0.7248146632476876,-0.4891375503418481,-0.17437985526919467
O=[N+]([O-])c1c[nH]c2occ(O)c12,0.7476914512471429,-0.9687080834773777,0.29351458854004053,1.559578610001868,0.1146478069447419
O=CCOc1cc([N+](=O)[O-])n[nH]1,0.6260298373808368,0.7733155140074894,0.18954222742464932,-0.14266349381313245,0.14243351269833887
COC=Cc1onnc1[N+](=O)[O-],0.6262875638124301,0.16211042610107604,0.7094534260472667,-0.9711884115991938,0.4426422096599691
O=[N+]([O-])c1n[nH]c2c1C(O)CO2,0.6260574708906459,-0.027487886882137588,0.07233253007223887,1.1377841064016905,0.14221448123406508
O=[N+]([O-])c1nc(O)cnc1CO,0.6257283573627074,-0.15685666059060904,-0.2611199211819215,0.45990008275854977,-0.12862313937541459
Nc1cc(C(=O)O)c([N+](=O)[O-])[nH]1,0.6255435749840821,-0.6187352576324229,1.4588447148086527,2.3579753489593456,-0.36111982366724305
O=CN=c1cc[nH]c([N+](=O)[O-])n1,0.7745868217555376,-1.7427823988900473,1.787061503222798,1.5897067888304521,0.5399860504251046
O=CC=Cc1nnc([N+](=O)[O-])o1,0.6347341043057944,-0.3022628855852541,-0.7319344324179832,-0.36862483502751164,0.49320718769804656
CC(=O)Nc1cc([N+](=O)[O-])[nH]n1,0.7658331161644458,-0.2944223538453462,0.27153468322110974,-0.8808038751134415,0.24283336389358098
Cn1cc([N+](=O)[O-])nc1[N+](=O)[O-],0.513216721367659,0.8410291972157794,0.9644697207925231,0.8816945863587273,0.6396662268091612
NC(=O)c1coc([N+](=O)[O-])c1N,0.6255666830152593,-0.02998260152665389,0.9619012824181765,1.529450431173284,-0.32750370893607067
C=Cc1c([N+](=O)[O-])[nH]nnc1=O,0.7750841091837519,-1.1989346063855655,-0.8747297274225423,0.23393874154416724,1.0841227880997129
C=Nn1cc([N+](=O)[O-])nc1OC,0.7663220675932635,0.3973263782982965,1.229167052487242,-1.5586878987565858,0.7469186338152566
CNc1ncoc(=N)c1[N+](=O)[O-],0.7659747371082154,-0.16469719233051577,0.9651612234317706,-0.56445799741331,0.3956338853989099
O=C1C(O)c2cc([N+](=O)[O-])cn21,0.7478094016509281,0.4842850030499954,0.13575320070034463,0.47496417217284015,0.17938724974225567
C=Nn1c([N+](=O)[O-])c(C)oc1=O,0.6260111793095435,-0.1336914531772455,-1.4223010316150497,-0.835611606870567,0.19177817257831917
O=[N+]([O-])c1ocnc1C#CCO,0.7481140809820086,-0.05421697235909435,-0.8341780369352565,-0.9109320539420256,0.44006598243731954
Nc1nncc([N+](=O)[O-])c1C=O,0.7746767850523837,-1.0243045812694473,-1.2991147757377168,-0.17279167264171658,0.7222306587706754
O=[N+]([O-])c1nc[nH]c1C(O)CO,0.617141856632252,0.7259159357616854,0.25118474840897614,-0.20291985147030067,-0.32421823697196295
Nc1cnc(N)c([N+](=O)[O-])c1O,0.7656604174913205,-1.870369233566721,-0.9682307628579035,-0.21798394088459105,0.10715901688052165
CNN=Cc1nc([N+](=O)[O-])co1,0.7662801059889874,-0.42486029097289574,1.208619545492466,-1.4381751834422491,0.6616632438640921
N=c1ccc(O)c([N+](=O)[O-])n1N,0.7662411114951555,-1.8646670286649705,-1.3804651219405908,-0.42888119268467984,0.6786225372407245
CC1OC1c1n[nH]c([N+](=O)[O-])n1,0.7662518464499282,0.18064259203176594,-0.6206519005448352,-1.2122138422278668,0.6076354826765424
NN=COc1cocc1[N+](=O)[O-],0.6262958736978664,-0.5887986818982313,-1.355324061699387,-0.5042016397561417,0.4219698114604086
Nc1cc([N+](=O)[O-])ncc(=O)n1,0.7746403250242058,-0.7089013726413572,0.464859063936379,0.45990008275854977,0.615969108388676
Nc1nc2c([N+](=O)[O-])c[nH]c2o1,0.7746289231047871,-0.36427436389179346,1.5674106291704724,2.794833941973817,0.5675735848538824
Cc1c([N+](=O)[O-])oc2onnc12,0.6345980879823961,-0.823301858482732,0.40104324894298915,0.21887465212987686,0.30631076825408826
O=CC(=O)c1c[nH]cc1[N+](=O)[O-],0.7475989513672954,0.006368954722007952,0.9685199505366858,0.33938736744421333,0.02314480522690906
Nc1cc([N+](=O)[O-])cnc(=O)n1,0.77460806299149,-0.9198829540061361,0.6314618069493078,0.8967586757730177,0.5772631196305685
C#CC(=O)c1cc([N+](=O)[O-])on1,0.7569841094419946,0.7080965454437147,-0.8053818913151742,-0.45900937151326393,0.9390196580531507
Cc1c([N+](=O)[O-])nnncc1=O,0.7753389849590449,-0.4052589616231272,-0.7383061353081901,-0.9259961433563193,1.342986688662222
Cc1cnc2oc([N+](=O)[O-])nn12,0.7748874393072155,-1.0674275058389378,-0.283494970866136,-0.4891375503418481,0.9182220990168622
O=[N+]([O-])c1c(O)nc2[nH]ccn12,0.7744961703205655,0.5227748861368134,1.5136216024461677,2.7195134949023547,0.4746938139320425
CN=c1[nH]c([N+](=O)[O-])c(C=O)o1,0.6259509464028906,-1.9459234485149188,-1.406890401368968,-0.56445799741331,0.09605099262091926
O=[N+]([O-])c1nc2[nH]cc(O)c2[nH]1,0.7746077997345451,-1.0278684593330418,1.3788279808386128,2.478488064273682,0.5821443922629571
O=[N+]([O-])c1cnc(C=NO)cn1,0.7748871562883547,0.013496710849196732,0.1898385856986122,-0.2330480302988848,0.8969343267033895
N=CC(N)c1nocc1[N+](=O)[O-],0.766457287793783,0.11114696979167882,-1.008930632482171,-1.6792006140709221,0.8531697541275286
COn1cc([N+](=O)[O-])ncc1=N,0.7665242312822889,-0.18251658264848772,0.7470415337949209,-1.031444769256362,0.9163551165356708
